Red,Red,Green,Green,Blue,Blue
X,Y,X,Y,X,Y
-3.623330990864371,0.13559322033898358,-3.6259857890216294,0.4508788449466419,-3.633794018895917,0.725517890772128
-3.4490513000702743,0.13983050847457612,-3.4093074100101513,0.45382140615191524,-3.526430858124464,0.725517890772128
-3.266338721011947,0.1610169491525424,-3.186772858592957,0.4714767733835532,-3.4112594674787227,0.7264987445072193
-3.120168657765285,0.1836158192090389,-3.3097524791129853,0.4606873822975519,-3.292183961895838,0.7333647206528564
-2.9936753338018276,0.21468926553672363,-3.5244788006558916,0.4528405524168235,-3.1848208011243853,0.7392498430634031
-2.872803935347857,0.245762711864407,-3.0862418989615064,0.4842278719397366,-3.0657452955415003,0.7490583804143132
-2.777231201686578,0.2768361581920913,-2.9642383071757634,0.5038449466415571,-2.9574061060357613,0.7637711864406782
-2.669009135628952,0.3121468926553659,-2.852971031467167,0.531308851224106,-2.864683376278597,0.7804456999372258
-2.5776528460997894,0.34180790960452034,-2.7612243304442883,0.5607344632768365,-2.77488873272429,0.8020244821092284
-2.5144061841180605,0.365819209039548,-2.6714296868899825,0.5960451977401129,-2.6850940891699855,0.8334118016321406
-2.4595924104005626,0.3898305084745761,-2.5708987272585304,0.6431261770244823,-2.6089638478956823,0.8667608286252353
-2.3865073787772317,0.4237288135593227,-2.484032169907082,0.6902071563088512,-2.5113609744670886,0.9207077840552422
-2.274068868587492,0.4802259887005653,-2.392285468884204,0.7470966729441302,-2.4196142734442105,0.978578154425612
-2.147575544624034,0.5522598870056505,-2.3044428827984698,0.8030053358443188,-2.340555945967049,1.029582548650346
-2.0421644413211535,0.6144067796610169,-2.2224564691184514,0.855971437539234,-2.2322167564613102,1.104127432517263
-1.936753338018272,0.676553672316385,-2.1346138830327166,0.9118801004394226,-2.128757710627001,1.1767106089139991
-1.8285312719606468,0.7443502824858759,-2.02334660732412,0.9854441305712496,-2.037011009604123,1.241446955430006
-1.7090653548840486,0.8135593220338988,-1.9179355040212385,1.0560655994978032,-1.923791676426954,1.3218769617074702
-1.551651440618412,0.9096045197740117,-1.798859998438354,1.1335530445699935,-1.8125244007183574,1.4023069679849343
-1.3520730850316238,1.0324858757062145,-1.6739283204497544,1.2139830508474576,-1.67978449285547,1.5003923414940363
-1.158116654954322,1.1511299435028248,-1.5509486999297262,1.2963747645951038,-1.5685172171468729,1.5798414940364096
-0.9641602248770202,1.274011299435029,-1.4045443897868353,1.3944601381042059,-1.4377293667525572,1.6720417451349658
-0.7561489810260014,1.3983050847457625,-1.2600921371125167,1.4886220966729442,-1.3264620910439606,1.7495291902071566
-0.5312719606465217,1.5367231638418084,-1.137112516592489,1.5719946641556817,-1.2054345279925043,1.8338826114249844
-0.37104708362614236,1.6355932203389836,-1.016084953541033,1.6534055241682366,-1.1000234246896232,1.9064657878217202
-0.17709065354884146,1.7542372881355934,-0.9067697353010069,1.7259887005649723,-0.9731396892324513,1.9967043314500939
0.03373155305692155,1.8841807909604524,-0.8150230342781293,1.7887633396107971,-0.8599203560552824,2.0751726302573767
0.16584680252986583,1.9745762711864412,-0.7203482470523932,1.8525188323917137,-0.7642695400952606,2.139908976773383
0.3232607167955024,2.073446327683616,-0.5944405403295079,1.9358913998744507,-0.6647146091980947,2.2075878844946644
,,-0.4695088623409074,2.0202448210922794,-0.5417349886780674,2.2909604519774014
,,-0.3553135004294532,2.09773226616447,-0.42265948309518286,2.3753138731952292
,,-0.229405793706567,2.18502824858757,-0.29772780510658237,2.460648148148149
,,-0.10252205824939509,2.2713433772755804,-0.1493714374951196,2.563637790332706
,,0.024361677207776822,2.3586393596986817,-0.03810416178652343,2.6411252354048966
,,0.1375810103849453,2.4371076585059637,0.06145076911064251,2.7107658505963594
,,0.28788943546497947,2.5440207156308854,0.1375810103849453,2.7656936597614568
,,,,0.24104005621925495,2.8402385436283746
