Red,Red,Green,Green,Blue,Blue
X,Y,X,Y,X,Y
562.9903923138511,0.3358401701610453,463.2494579194191,-0.2566037735849056,401.41445212041754,0.9679245283018867
565.6591940218841,0.3852172591917351,466.0859260753366,-0.1283018867924528,404.06182239927386,1.1037735849056602
568.7449959967975,0.44092474425200046,468.3551006000706,-0.018867924528302105,406.8982905551914,1.1981132075471697
571.3303976514545,0.48840271447381745,471.7588623871716,0.1132075471698113,411.2475417275982,1.2849056603773583
574.1659994662396,0.5301833282690166,475.72991780545607,0.2396226415094338,415.9749886541274,1.3433962264150943
577.6688017080331,0.5801934569026639,480.079168977863,0.37169811320754675,422.78251222832944,1.371698113207547
580.8380037363224,0.6156436746682873,484.8066159043921,0.4981132075471697,433.1828954666936,1.383018867924528
583.6736055511076,0.6441304568013776,490.6686500932883,0.6301886792452827,445.09606172154713,1.3858490566037733
587.6768081131572,0.6719841993315102,496.1524885280621,0.7283018867924527,452.84907468105496,1.4056603773584904
593.8484120629837,0.7068013774941756,500.8799354545913,0.80377358490566,458.90020674701225,1.4471698113207545
598.5188150520416,0.7261090853843818,505.9855781352428,0.8622641509433961,463.9113004891332,1.5094339622641508
603.1892180410996,0.7390863972450117,510.240280369119,0.9084905660377356,467.03141546064245,1.5547169811320753
609.3608219909261,0.7479489516864175,515.25137411124,0.9584905660377359,471.7588623871716,1.5735849056603772
617.0336269015212,0.7542793477159931,519.4115274065857,0.9999999999999998,476.2026624981091,1.5575471698113206
624.2060314918601,0.7577610655322597,524.0444253945842,1.0688679245283021,479.1336795925571,1.5150943396226408
628.5428342674139,0.758710624936696,527.731833997277,1.1396226415094337,481.4028541172911,1.4584905660377356
634.0472377902322,0.757444545730781,532.270183046745,1.2150943396226412,483.76657758055575,1.3867924528301885
637.7168401387777,0.7441507140686722,537.3758257273965,1.3132075471698113,485.3739095355756,1.3150943396226413
640.552441953563,0.7251595259799453,543.8051535474762,1.3943396226415092,486.88669255206497,1.2452830188679243
642.3872431278356,0.7042692190823459,548.3435025969442,1.4452830188679242,488.1158287529625,1.1773584905660375
643.388043768348,0.6852780309936191,553.0709495234735,1.4830188679245278,489.1558670767989,1.1037735849056627
645.0560448358688,0.6567912488605288,558.1765922041249,1.4962264150943394,490.2904543391659,1.028301886792458
646.4738457432613,0.6270383875215234,562.7149412535929,1.4830188679245282,491.70868841712456,0.9188679245283073
647.8916466506539,0.5934872885647726,565.5514094095104,1.452830188679245,493.0323735565528,0.8169811320754716
649.7264478249266,0.5574040311961918,567.8205839342444,1.4283018867924526,494.07241188038927,0.6999999999999997
651.3944488924474,0.519421655018738,569.9006605819172,1.3867924528301885,495.7742927739398,0.5603773584905656
652.895649853216,0.47890712042945416,572.7371287378346,1.3037735849056602,497.2870757904291,0.44528301886792443
654.7304510274887,0.43206218981059463,574.060813877263,1.2169811320754715,499.17805456104077,0.3169811320754712
656.3984520950092,0.389648536412438,575.5735968937522,1.1396226415094337,501.25813120871356,0.21603773584905772
657.6494528956499,0.3592626354704751,576.9918309717109,1.0566037735849054,504.2836972416924,0.09433962264150919
659.2340539097945,0.33140889294034237,578.315516111139,0.9773584905660373,507.1201653976098,-0.0037735849056605986
660.401654657059,0.311784665248658,579.7337501890979,0.8924528301886789,,
661.4024552975714,0.30102299199837945,580.6792395744037,0.8226415094339621,,
,,582.192022590893,0.7452830188679243,,
,,583.1375119761989,0.6698113207547167,,
,,584.461197115627,0.590566037735849,,
,,586.068529070647,0.49056603773584895,,
,,587.4867631486056,0.39245283018867916,,
,,589.3777419192174,0.2905660377358492,,
,,590.4177802430538,0.2075471698113205,,
,,591.5523675054208,0.13396226415094326,,
,,593.2542483989712,0.03207547169811287,,
,,595.0506782310524,-0.07924528301886813,,
,,596.4689123090111,-0.1339622641509437,,
,,598.8326357722757,-0.20754716981132093,,
,,519.9788210377691,1.002830188679245,,
,,537.7540214815189,1.312264150943396,,
,,543.616055670415,1.3971698113207547,,
